sentances,predictions
"Corneal nerve fiber density, Langerhans cell count, and cell density in the nerve plexus images were also evaluated.","[{'Corneal': 'O'}, {'nerve': 'O'}, {'fiber': 'O'}, {'density,': 'O'}, {'Langerhans': 'O'}, {'cell': 'O'}, {'count,': 'O'}, {'and': 'O'}, {'cell': 'O'}, {'density': 'O'}, {'in': 'O'}, {'the': 'O'}, {'nerve': 'O'}, {'plexus': 'O'}, {'images': 'O'}, {'were': 'O'}, {'also': 'O'}, {'evaluated.': 'O'}]"
Macrophage activation syndrome (MAS) is a relatively rare but potentially fatal complication of childhood rheumatic illnesses.,"[{'Macrophage': 'O'}, {'activation': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(MAS)': 'O'}, {'is': 'O'}, {'a': 'O'}, {'relatively': 'O'}, {'rare': 'O'}, {'but': 'O'}, {'potentially': 'O'}, {'fatal': 'O'}, {'complication': 'O'}, {'of': 'O'}, {'childhood': 'O'}, {'rheumatic': 'B-Entity'}, {'illnesses.': 'I-Entity'}]"
Patients were on average relatively stoical for both types of dryness symptoms (mean ¬¨¬± SD ocular dryness -0.42 ¬¨¬± 2.2 and -1.24 ¬¨¬± 1.6 oral dryness).,"[{'Patients': 'O'}, {'were': 'O'}, {'on': 'O'}, {'average': 'O'}, {'relatively': 'O'}, {'stoical': 'O'}, {'for': 'O'}, {'both': 'O'}, {'types': 'O'}, {'of': 'O'}, {'dryness': 'I-Entity'}, {'symptoms': 'O'}, {'(mean': 'O'}, {'¬¨¬±': 'O'}, {'SD': 'O'}, {'ocular': 'B-Entity'}, {'dryness': 'I-Entity'}, {'-0.42': 'O'}, {'¬¨¬±': 'O'}, {'2.2': 'O'}, {'and': 'O'}, {'-1.24': 'O'}, {'¬¨¬±': 'O'}, {'1.6': 'O'}]"
"The most common neurological complication of pSS is peripheral neuropathy, and in particular sensory polyneuropathy.","[{'The': 'O'}, {'most': 'O'}, {'common': 'O'}, {'neurological': 'O'}, {'complication': 'O'}, {'of': 'O'}, {'pSS': 'I-Entity'}, {'is': 'O'}, {'peripheral': 'B-Entity'}, {'neuropathy,': 'I-Entity'}, {'and': 'O'}, {'in': 'O'}, {'particular': 'O'}, {'sensory': 'O'}, {'polyneuropathy.': 'I-Entity'}]"
The pathologic features of the salivary glands resulting from Sjogren syndrome and systemic lupus erythematosus can be managed successfully using an endoscopic approach.by Elsevier Inc. All rights reserved.Israel.Association of Oral and Maxillofacial Surgeons2010 Dec 8.,"[{'The': 'O'}, {'pathologic': 'O'}, {'features': 'O'}, {'of': 'O'}, {'the': 'O'}, {'salivary': 'O'}, {'glands': 'O'}, {'resulting': 'O'}, {'from': 'O'}, {'Sjogren': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'and': 'O'}, {'systemic': 'B-Entity'}, {'lupus': 'I-Entity'}, {'erythematosus': 'I-Entity'}, {'can': 'O'}, {'be': 'O'}, {'managed': 'O'}, {'successfully': 'O'}, {'using': 'O'}, {'an': 'O'}, {'endoscopic': 'O'}, {'approach.by': 'O'}, {'Elsevier': 'O'}, {'Inc.': 'O'}, {'All': 'O'}, {'rights': 'O'}, {'reserved.Israel.Association': 'O'}, {'of': 'O'}, {'Oral': 'O'}, {'and': 'O'}, {'Maxillofacial': 'O'}, {'Surgeons2010': 'O'}]"
Sjogrens syndrome is a chronic autoimmune disorder characterized by inflammation of salivary glands resulting in impaired secretory function.,"[{'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'is': 'O'}, {'a': 'O'}, {'chronic': 'O'}, {'autoimmune': 'B-Entity'}, {'disorder': 'I-Entity'}, {'characterized': 'O'}, {'by': 'O'}, {'inflammation': 'I-Entity'}, {'of': 'O'}, {'salivary': 'O'}, {'glands': 'O'}, {'resulting': 'O'}, {'in': 'O'}, {'impaired': 'B-Entity'}, {'secretory': 'I-Entity'}, {'function.': 'I-Entity'}]"
"Further studies are necessary to assess the efficacy of current therapies in diffuse septal amyloidosis secondary to SS.Research (PGIMER), Chandigarh, India.","[{'Further': 'O'}, {'studies': 'O'}, {'are': 'O'}, {'necessary': 'O'}, {'to': 'O'}, {'assess': 'O'}, {'the': 'O'}, {'efficacy': 'O'}, {'of': 'O'}, {'current': 'O'}, {'therapies': 'O'}, {'in': 'O'}, {'diffuse': 'O'}, {'septal': 'O'}, {'amyloidosis': 'I-Entity'}, {'secondary': 'O'}, {'to': 'O'}, {'SS.Research': 'I-Entity'}, {'(PGIMER),': 'O'}, {'Chandigarh,': 'O'}, {'India.': 'O'}]"
"Considering the implications of B, T, and natural killer (NK) cells in the pathophysiology of systemic autoimmune diseases, the assessment of their distribution in the blood could be helpful for physicians in the complex process of determining a precise diagnosis.","[{'Considering': 'O'}, {'the': 'O'}, {'implications': 'O'}, {'of': 'O'}, {'B,': 'O'}, {'T,': 'O'}, {'and': 'O'}, {'natural': 'O'}, {'killer': 'O'}, {'(NK)': 'O'}, {'cells': 'O'}, {'in': 'O'}, {'the': 'O'}, {'pathophysiology': 'O'}, {'of': 'O'}, {'systemic': 'O'}, {'autoimmune': 'B-Entity'}, {'diseases,': 'I-Entity'}, {'the': 'O'}, {'assessment': 'O'}, {'of': 'O'}, {'their': 'O'}, {'distribution': 'O'}, {'in': 'O'}, {'the': 'O'}, {'blood': 'O'}, {'could': 'O'}, {'be': 'O'}, {'helpful': 'O'}, {'for': 'O'}, {'physicians': 'O'}, {'in': 'O'}, {'the': 'O'}, {'complex': 'O'}, {'process': 'O'}, {'of': 'O'}, {'determining': 'O'}, {'a': 'O'}, {'precise': 'O'}, {'diagnosis.': 'O'}]"
To assess the efficacy and safety of abatacept for secondary Sjogrens syndrome (SS) associated with rheumatoid arthritis (RA).,"[{'To': 'O'}, {'assess': 'O'}, {'the': 'O'}, {'efficacy': 'O'}, {'and': 'O'}, {'safety': 'O'}, {'of': 'O'}, {'abatacept': 'I-Entity'}, {'for': 'O'}, {'secondary': 'O'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'rheumatoid': 'B-Entity'}, {'arthritis': 'I-Entity'}, {'(RA).': 'O'}]"
"Whether IBP, SI joint inflammation and radiologic sacroiliitis is due to the co-existence of SpA and primary SS or IBP is an underdiagnosed clinical feature of SS deserves further studies of large patient numbers.Research Hospital, Istanbul, Turkey.Turkey.Turkey.Istanbul,Turkey.Turkey.Turkey.Turkey.Turkey.2018.and/or Antinuclear Antibodies as Substitute Immunological Criterion in Sjogren Syndrome with Negative Anti-SSA/SSB Antibodies.","[{'Whether': 'O'}, {'IBP,': 'I-Entity'}, {'SI': 'O'}, {'joint': 'O'}, {'inflammation': 'I-Entity'}, {'and': 'O'}, {'radiologic': 'O'}, {'sacroiliitis': 'I-Entity'}, {'is': 'O'}, {'due': 'O'}, {'to': 'O'}, {'the': 'O'}, {'co-existence': 'O'}, {'of': 'O'}, {'SpA': 'I-Entity'}, {'and': 'O'}, {'primary': 'O'}, {'SS': 'I-Entity'}, {'or': 'O'}, {'IBP': 'I-Entity'}, {'is': 'O'}, {'an': 'O'}, {'underdiagnosed': 'O'}, {'clinical': 'O'}, {'feature': 'O'}, {'of': 'O'}, {'SS': 'I-Entity'}, {'deserves': 'O'}, {'further': 'O'}, {'studies': 'O'}, {'of': 'O'}, {'large': 'O'}, {'patient': 'O'}, {'numbers.Research': 'O'}, {'Hospital,': 'O'}, {'Istanbul,': 'O'}, {'Turkey.Turkey.Turkey.Istanbul,Turkey.Turkey.Turkey.Turkey.Turkey.2018.and/or': 'O'}]"
Sjogren syndrome is an autoimmune disease characterized by targeted destruction of the lacrimal and salivary glands resulting in symptoms of severe ocular and oral dryness.,"[{'Sjogren': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'is': 'O'}, {'an': 'O'}, {'autoimmune': 'B-Entity'}, {'disease': 'I-Entity'}, {'characterized': 'O'}, {'by': 'O'}, {'targeted': 'O'}, {'destruction': 'O'}, {'of': 'O'}, {'the': 'O'}, {'lacrimal': 'O'}, {'and': 'I-Entity'}, {'salivary': 'I-Entity'}, {'glands': 'I-Entity'}, {'resulting': 'O'}, {'in': 'O'}, {'symptoms': 'O'}, {'of': 'O'}, {'severe': 'O'}, {'ocular': 'B-Entity'}, {'and': 'I-Entity'}, {'oral': 'I-Entity'}, {'dryness.': 'I-Entity'}]"
The likely diagnosis proceeds from the more to the less common in patients without a history of allergy or infection.,"[{'The': 'O'}, {'likely': 'O'}, {'diagnosis': 'O'}, {'proceeds': 'O'}, {'from': 'O'}, {'the': 'O'}, {'more': 'O'}, {'to': 'O'}, {'the': 'O'}, {'less': 'O'}, {'common': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'without': 'O'}, {'a': 'O'}, {'history': 'O'}, {'of': 'O'}, {'allergy': 'I-Entity'}, {'or': 'O'}, {'infection.': 'I-Entity'}]"
"Patients with SS showed higher meibomian gland dropout scores and reduced LLT and NITBUT, which likely contribute to the severe dry eye symptoms reported by SS subjects.School of Optometry & Vision Science, University of Waterloo, Waterloo, Ontario, Canada.School of Optometry & Vision Science, University of Waterloo, Waterloo, Ontario, Canada.Canada.School of Optometry & Vision Science, University of Waterloo, Waterloo, Ontario, Canada.prognosis of 188 patients.","[{'Patients': 'O'}, {'with': 'O'}, {'SS': 'I-Entity'}, {'showed': 'O'}, {'higher': 'O'}, {'meibomian': 'O'}, {'gland': 'O'}, {'dropout': 'O'}, {'scores': 'O'}, {'and': 'O'}, {'reduced': 'O'}, {'LLT': 'O'}, {'and': 'O'}, {'NITBUT,': 'O'}, {'which': 'O'}, {'likely': 'O'}, {'contribute': 'O'}, {'to': 'O'}, {'the': 'O'}, {'severe': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'symptoms': 'I-Entity'}, {'reported': 'O'}, {'by': 'O'}, {'SS': 'I-Entity'}, {'subjects.School': 'O'}, {'of': 'O'}, {'Optometry': 'O'}, {'&': 'O'}, {'Vision': 'O'}, {'Science,': 'O'}, {'University': 'O'}, {'of': 'O'}, {'Waterloo,': 'O'}, {'Waterloo,': 'O'}, {'Ontario,': 'O'}, {'Canada.School': 'O'}, {'of': 'O'}, {'Optometry': 'O'}]"
The most common symptoms were arthritis (60 %)followed by malar rash (40 %).,"[{'The': 'O'}, {'most': 'O'}, {'common': 'O'}, {'symptoms': 'O'}, {'were': 'O'}, {'arthritis': 'I-Entity'}, {'(60': 'O'}, {'%)followed': 'O'}, {'by': 'O'}, {'malar': 'B-Entity'}, {'rash': 'I-Entity'}, {'(40': 'O'}, {'%).': 'O'}]"
"In contrast, cough improved in most (64%) patients without SS; the majority (eight/nine) report intensified disease-specific treatment (five allergic and three GERD).","[{'In': 'O'}, {'contrast,': 'O'}, {'cough': 'I-Entity'}, {'improved': 'O'}, {'in': 'O'}, {'most': 'O'}, {'(64%)': 'O'}, {'patients': 'O'}, {'without': 'O'}, {'SS;': 'I-Entity'}, {'the': 'O'}, {'majority': 'O'}, {'(eight/nine)': 'O'}, {'report': 'O'}, {'intensified': 'O'}, {'disease-specific': 'O'}, {'treatment': 'O'}, {'(five': 'O'}, {'allergic': 'I-Entity'}, {'and': 'O'}, {'three': 'O'}, {'GERD).': 'I-Entity'}]"
"A significant percentage of patients with anti-Ro/SSA antibodies were negative for anti-Ro52 antibodies (22%), while 13 patients (12%) were negative for anti-Ro/SSA antibodies but positive for anti-Ro52 antibodies, meaning that they fulfilled the 2002 SS criteria while avoiding the need for a salivary biopsy.","[{'A': 'O'}, {'significant': 'O'}, {'percentage': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'anti-Ro/SSA': 'O'}, {'antibodies': 'O'}, {'were': 'O'}, {'negative': 'O'}, {'for': 'O'}, {'anti-Ro52': 'O'}, {'antibodies': 'O'}, {'(22%),': 'O'}, {'while': 'O'}, {'13': 'O'}, {'patients': 'O'}, {'(12%)': 'O'}, {'were': 'O'}, {'negative': 'O'}, {'for': 'O'}, {'anti-Ro/SSA': 'O'}, {'antibodies': 'O'}, {'but': 'O'}, {'positive': 'O'}, {'for': 'O'}, {'anti-Ro52': 'O'}, {'antibodies,': 'O'}, {'meaning': 'O'}, {'that': 'O'}, {'they': 'O'}, {'fulfilled': 'O'}]"
The most frequent germs found in the samples were coagulase-negative Staphylococcus (48.6%).,"[{'The': 'O'}, {'most': 'O'}, {'frequent': 'O'}, {'germs': 'O'}, {'found': 'O'}, {'in': 'O'}, {'the': 'O'}, {'samples': 'O'}, {'were': 'O'}, {'coagulase-negative': 'O'}, {'Staphylococcus': 'I-Entity'}, {'(48.6%).': 'O'}]"
ILC1 frequencies were increased in peripheral blood of patients with SLE as compared with healthy controls and correlate with disease activity in pSS patients.,"[{'ILC1': 'O'}, {'frequencies': 'O'}, {'were': 'O'}, {'increased': 'O'}, {'in': 'O'}, {'peripheral': 'O'}, {'blood': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'SLE': 'I-Entity'}, {'as': 'O'}, {'compared': 'O'}, {'with': 'O'}, {'healthy': 'O'}, {'controls': 'O'}, {'and': 'O'}, {'correlate': 'O'}, {'with': 'O'}, {'disease': 'O'}, {'activity': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'patients.': 'O'}]"
"Even though exocrinopathy is the hallmark of Sjogrens syndrome, systemic symptoms are observed in one-third of patients.","[{'Even': 'O'}, {'though': 'O'}, {'exocrinopathy': 'I-Entity'}, {'is': 'O'}, {'the': 'O'}, {'hallmark': 'O'}, {'of': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome,': 'I-Entity'}, {'systemic': 'O'}, {'symptoms': 'O'}, {'are': 'O'}, {'observed': 'O'}, {'in': 'O'}, {'one-third': 'O'}, {'of': 'O'}, {'patients.': 'O'}]"
"We describe a case of a 67-year-old woman whose principal symptom was recurrent perioral edema, which was characteristically induced by cold.","[{'We': 'O'}, {'describe': 'O'}, {'a': 'O'}, {'case': 'O'}, {'of': 'O'}, {'a': 'O'}, {'67-year-old': 'O'}, {'woman': 'O'}, {'whose': 'O'}, {'principal': 'O'}, {'symptom': 'O'}, {'was': 'O'}, {'recurrent': 'O'}, {'perioral': 'B-Entity'}, {'edema,': 'I-Entity'}, {'which': 'O'}, {'was': 'O'}, {'characteristically': 'O'}, {'induced': 'O'}, {'by': 'O'}, {'cold.': 'O'}]"
Sensory neuropathy was the presenting symptom and the course was subacute in all cases.,"[{'Sensory': 'B-Entity'}, {'neuropathy': 'I-Entity'}, {'was': 'O'}, {'the': 'O'}, {'presenting': 'O'}, {'symptom': 'O'}, {'and': 'O'}, {'the': 'O'}, {'course': 'O'}, {'was': 'O'}, {'subacute': 'O'}, {'in': 'O'}, {'all': 'O'}, {'cases.': 'O'}]"
"(2) LABORATORY FINDINGS: the platelet count and inflammatory markers such as erythrocyte sedimentation rate, C-reactive protein (CRP) were usually normal.","[{'(2)': 'O'}, {'LABORATORY': 'O'}, {'FINDINGS:': 'O'}, {'the': 'O'}, {'platelet': 'O'}, {'count': 'O'}, {'and': 'O'}, {'inflammatory': 'O'}, {'markers': 'O'}, {'such': 'O'}, {'as': 'O'}, {'erythrocyte': 'O'}, {'sedimentation': 'O'}, {'rate,': 'O'}, {'C-reactive': 'O'}, {'protein': 'O'}, {'(CRP)': 'O'}, {'were': 'O'}, {'usually': 'O'}, {'normal.': 'O'}]"
We attempted to determine whether clinical features could differentiate painful small-fiber neuropathy related to primary Sj‚Äö√á¬®ogren's syndrome (pSS-SFN) from idiopathic SFN (idio-SFN).,"[{'We': 'O'}, {'attempted': 'O'}, {'to': 'O'}, {'determine': 'O'}, {'whether': 'O'}, {'clinical': 'O'}, {'features': 'O'}, {'could': 'O'}, {'differentiate': 'O'}, {'painful': 'O'}, {'small-fiber': 'O'}, {'neuropathy': 'I-Entity'}, {'related': 'O'}, {'to': 'O'}, {'primary': 'O'}, {""Sj‚Äö√á¬®ogren's"": 'O'}, {'syndrome': 'I-Entity'}, {'(pSS-SFN)': 'O'}, {'from': 'O'}, {'idiopathic': 'B-Entity'}, {'SFN': 'I-Entity'}, {'(idio-SFN).': 'O'}]"
"Based on treating underlying infections and use of corticosteroids and immunosuppressive agents in combination with intravenous immunoglobulins (IVIG) therapy, 5 patients recovered, 6 patients died.","[{'Based': 'O'}, {'on': 'O'}, {'treating': 'O'}, {'underlying': 'O'}, {'infections': 'I-Entity'}, {'and': 'O'}, {'use': 'O'}, {'of': 'O'}, {'corticosteroids': 'O'}, {'and': 'O'}, {'immunosuppressive': 'O'}, {'agents': 'O'}, {'in': 'O'}, {'combination': 'O'}, {'with': 'O'}, {'intravenous': 'O'}, {'immunoglobulins': 'O'}, {'(IVIG)': 'O'}, {'therapy,': 'O'}, {'5': 'O'}, {'patients': 'O'}, {'recovered,': 'O'}, {'6': 'O'}, {'patients': 'O'}, {'died.': 'O'}]"
"Anti-Sjogren's syndrome A antigen antibodies were elevated, and there was reduced salivary flow on scintigraphy.","[{""Anti-Sjogren's"": 'O'}, {'syndrome': 'I-Entity'}, {'A': 'I-Entity'}, {'antigen': 'I-Entity'}, {'antibodies': 'O'}, {'were': 'O'}, {'elevated,': 'O'}, {'and': 'O'}, {'there': 'O'}, {'was': 'O'}, {'reduced': 'B-Entity'}, {'salivary': 'O'}, {'flow': 'O'}, {'on': 'O'}, {'scintigraphy.': 'O'}]"
"The causes of this type of neuropathy, such as Sjogrens syndrome, sarcoidosis, and celiac disease, may be treatable.124, 630 West 168th Street, New York, NY 10032, USA.","[{'The': 'O'}, {'causes': 'O'}, {'of': 'O'}, {'this': 'O'}, {'type': 'O'}, {'of': 'O'}, {'neuropathy,': 'I-Entity'}, {'such': 'O'}, {'as': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome,': 'I-Entity'}, {'sarcoidosis,': 'I-Entity'}, {'and': 'O'}, {'celiac': 'B-Entity'}, {'disease,': 'I-Entity'}, {'may': 'O'}, {'be': 'O'}, {'treatable.124,': 'O'}, {'630': 'O'}, {'West': 'O'}, {'168th': 'O'}, {'Street,': 'O'}, {'New': 'O'}, {'York,': 'O'}, {'NY': 'O'}, {'10032,': 'O'}, {'USA.': 'O'}]"
"Sjogrens syndrome associated with glomerulonephritis and interstitial lung disease was diagnosed, and she received pulse methylprednisololone followed by oral prednisone with dramatic improvement.","[{'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'associated': 'O'}, {'with': 'O'}, {'glomerulonephritis': 'I-Entity'}, {'and': 'O'}, {'interstitial': 'B-Entity'}, {'lung': 'I-Entity'}, {'disease': 'I-Entity'}, {'was': 'O'}, {'diagnosed,': 'O'}, {'and': 'O'}, {'she': 'O'}, {'received': 'O'}, {'pulse': 'O'}, {'methylprednisololone': 'I-Entity'}, {'followed': 'O'}, {'by': 'O'}, {'oral': 'O'}, {'prednisone': 'I-Entity'}, {'with': 'O'}, {'dramatic': 'O'}, {'improvement.': 'O'}]"
Rituximab treatment resulted in significant improvement of patient-reported symptoms.,"[{'Rituximab': 'I-Entity'}, {'treatment': 'O'}, {'resulted': 'O'}, {'in': 'O'}, {'significant': 'O'}, {'improvement': 'O'}, {'of': 'O'}, {'patient-reported': 'O'}, {'symptoms.': 'O'}]"
"Although the possibility of infectious, metabolic or toxic aetiologies should be carefully excluded in these forms of autonomic neuropathy, the monophasic clinical course and the presence of antecedent infections suggest the involvement of immune mechanisms similar to Guillain-Barr‚àö¬© syndrome.","[{'Although': 'O'}, {'the': 'O'}, {'possibility': 'O'}, {'of': 'O'}, {'infectious,': 'O'}, {'metabolic': 'I-Entity'}, {'or': 'O'}, {'toxic': 'I-Entity'}, {'aetiologies': 'O'}, {'should': 'O'}, {'be': 'O'}, {'carefully': 'O'}, {'excluded': 'O'}, {'in': 'O'}, {'these': 'O'}, {'forms': 'O'}, {'of': 'O'}, {'autonomic': 'B-Entity'}, {'neuropathy,': 'I-Entity'}, {'the': 'O'}, {'monophasic': 'O'}, {'clinical': 'O'}, {'course': 'O'}, {'and': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'antecedent': 'O'}, {'infections': 'I-Entity'}, {'suggest': 'O'}, {'the': 'O'}, {'involvement': 'O'}, {'of': 'O'}, {'immune': 'O'}, {'mechanisms': 'O'}, {'similar': 'O'}, {'to': 'O'}, {'Guillain-Barr‚àö¬©': 'B-Entity'}]"
Multiple sclerosis (MS) and neuromyelitis optica spectrum disorder (NMOSD) are chronic inflammatory diseases of the central nervous system (CNS).,"[{'Multiple': 'B-Entity'}, {'sclerosis': 'I-Entity'}, {'(MS)': 'O'}, {'and': 'O'}, {'neuromyelitis': 'B-Entity'}, {'optica': 'I-Entity'}, {'spectrum': 'I-Entity'}, {'disorder': 'I-Entity'}, {'(NMOSD)': 'O'}, {'are': 'O'}, {'chronic': 'B-Entity'}, {'inflammatory': 'B-Entity'}, {'diseases': 'I-Entity'}, {'of': 'I-Entity'}, {'the': 'I-Entity'}, {'central': 'I-Entity'}, {'nervous': 'I-Entity'}, {'system': 'I-Entity'}, {'(CNS).': 'O'}]"
We identified seven RCTs carried out in primary SjS patients.,"[{'We': 'O'}, {'identified': 'O'}, {'seven': 'O'}, {'RCTs': 'O'}, {'carried': 'O'}, {'out': 'O'}, {'in': 'O'}, {'primary': 'O'}, {'SjS': 'I-Entity'}, {'patients.': 'O'}]"
"Finally, her symptoms stabilized after the inclusion of oral D-penicillamine to her treatment regimen.","[{'Finally,': 'O'}, {'her': 'O'}, {'symptoms': 'O'}, {'stabilized': 'O'}, {'after': 'O'}, {'the': 'O'}, {'inclusion': 'O'}, {'of': 'O'}, {'oral': 'O'}, {'D-penicillamine': 'B-Entity'}, {'to': 'O'}, {'her': 'O'}, {'treatment': 'O'}, {'regimen.': 'O'}]"
"Sjogrens syndrome is a systemic autoimmune disease which is characterized by xerosis, and multiple organs can be affected, causing interstitial lung disease, renal tubular acidosis, blood system involvement, peripheral neuropathy, and liver damage, but cardiac involvement is rare.","[{'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'is': 'O'}, {'a': 'O'}, {'systemic': 'O'}, {'autoimmune': 'B-Entity'}, {'disease': 'I-Entity'}, {'which': 'O'}, {'is': 'O'}, {'characterized': 'O'}, {'by': 'O'}, {'xerosis,': 'I-Entity'}, {'and': 'O'}, {'multiple': 'O'}, {'organs': 'O'}, {'can': 'O'}, {'be': 'O'}, {'affected,': 'O'}, {'causing': 'O'}, {'interstitial': 'B-Entity'}, {'lung': 'I-Entity'}, {'disease,': 'I-Entity'}, {'renal': 'B-Entity'}, {'tubular': 'I-Entity'}, {'acidosis,': 'I-Entity'}, {'blood': 'O'}, {'system': 'O'}, {'involvement,': 'O'}, {'peripheral': 'B-Entity'}, {'neuropathy,': 'I-Entity'}, {'and': 'O'}, {'liver': 'B-Entity'}, {'damage,': 'I-Entity'}, {'but': 'O'}, {'cardiac': 'O'}, {'involvement': 'O'}, {'is': 'O'}, {'rare.': 'O'}]"
"A positive relationship between dyslipidemia and morphological changes in labial salivary glands was obtained.Hadassah Faculty of Dental Medicine, Jerusalem, Israel.","[{'A': 'O'}, {'positive': 'O'}, {'relationship': 'O'}, {'between': 'O'}, {'dyslipidemia': 'I-Entity'}, {'and': 'O'}, {'morphological': 'O'}, {'changes': 'O'}, {'in': 'O'}, {'labial': 'O'}, {'salivary': 'O'}, {'glands': 'O'}, {'was': 'O'}, {'obtained.Hadassah': 'O'}, {'Faculty': 'O'}, {'of': 'O'}, {'Dental': 'O'}, {'Medicine,': 'O'}, {'Jerusalem,': 'O'}, {'Israel.': 'O'}]"
"Moreover, removal of ovarian sex hormones accelerated these effects in the genetically predisposed animal and these effects were more severe and persistent compared to control animals.","[{'Moreover,': 'O'}, {'removal': 'O'}, {'of': 'O'}, {'ovarian': 'O'}, {'sex': 'O'}, {'hormones': 'O'}, {'accelerated': 'O'}, {'these': 'O'}, {'effects': 'O'}, {'in': 'O'}, {'the': 'O'}, {'genetically': 'O'}, {'predisposed': 'O'}, {'animal': 'O'}, {'and': 'O'}, {'these': 'O'}, {'effects': 'O'}, {'were': 'O'}, {'more': 'O'}, {'severe': 'O'}, {'and': 'O'}, {'persistent': 'O'}, {'compared': 'O'}, {'to': 'O'}, {'control': 'O'}, {'animals.': 'O'}]"
"DM with secondary SS in adult is a unique disease entity, with predominantly myopathic symptoms and satisfactory therapeutic response as its characteristics.","[{'DM': 'I-Entity'}, {'with': 'O'}, {'secondary': 'O'}, {'SS': 'I-Entity'}, {'in': 'O'}, {'adult': 'O'}, {'is': 'O'}, {'a': 'O'}, {'unique': 'O'}, {'disease': 'O'}, {'entity,': 'O'}, {'with': 'O'}, {'predominantly': 'O'}, {'myopathic': 'I-Entity'}, {'symptoms': 'O'}, {'and': 'O'}, {'satisfactory': 'O'}, {'therapeutic': 'O'}, {'response': 'O'}, {'as': 'O'}, {'its': 'O'}, {'characteristics.': 'O'}]"
"Sicca symptoms of the mouth and eyes, salivary gland capacity, tear secretion, minor salivary gland inflammation, serum autoantibodies, and fatigue were also investigated.","[{'Sicca': 'B-Entity'}, {'symptoms': 'I-Entity'}, {'of': 'I-Entity'}, {'the': 'I-Entity'}, {'mouth': 'I-Entity'}, {'and': 'I-Entity'}, {'eyes,': 'I-Entity'}, {'salivary': 'O'}, {'gland': 'O'}, {'capacity,': 'O'}, {'tear': 'O'}, {'secretion,': 'O'}, {'minor': 'O'}, {'salivary': 'O'}, {'gland': 'O'}, {'inflammation,': 'I-Entity'}, {'serum': 'O'}, {'autoantibodies,': 'O'}, {'and': 'O'}, {'fatigue': 'I-Entity'}, {'were': 'O'}, {'also': 'O'}, {'investigated.': 'O'}]"
Patients with renal involvement were compared with their age- and gender-matched controls (pSS without renal involvement).,"[{'Patients': 'O'}, {'with': 'O'}, {'renal': 'B-Entity'}, {'involvement': 'I-Entity'}, {'were': 'O'}, {'compared': 'O'}, {'with': 'O'}, {'their': 'O'}, {'age-': 'O'}, {'and': 'O'}, {'gender-matched': 'O'}, {'controls': 'O'}, {'(pSS': 'O'}, {'without': 'O'}, {'renal': 'O'}, {'involvement).': 'O'}]"
Radiologic findings showed bilateral pulmonary nodules associated to mediastinal lymph nodes.,"[{'Radiologic': 'O'}, {'findings': 'O'}, {'showed': 'O'}, {'bilateral': 'O'}, {'pulmonary': 'B-Entity'}, {'nodules': 'I-Entity'}, {'associated': 'O'}, {'to': 'O'}, {'mediastinal': 'O'}, {'lymph': 'O'}, {'nodes.': 'O'}]"
