sentances,predictions
"SGs of Sjogrens syndrome patients (SS)-patients show signs of inflammation and altered proteostasis, associated with low IRE1≈í¬±/XBP-1 pathway activity without avert increases in apoptosis.","[{'SGs': 'O'}, {'of': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'patients': 'O'}, {'(SS)-patients': 'O'}, {'show': 'O'}, {'signs': 'O'}, {'of': 'O'}, {'inflammation': 'I-Entity'}, {'and': 'O'}, {'altered': 'O'}, {'proteostasis,': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'low': 'O'}, {'IRE1≈í¬±/XBP-1': 'O'}, {'pathway': 'O'}, {'activity': 'O'}, {'without': 'O'}, {'avert': 'O'}, {'increases': 'O'}, {'in': 'O'}, {'apoptosis.': 'O'}]"
The autoimmune pathology is also accompanied by a peripheral imbalance in regulatory (T(reg) ) and inflammatory Th17 effectors.,"[{'The': 'O'}, {'autoimmune': 'I-Entity'}, {'pathology': 'O'}, {'is': 'O'}, {'also': 'O'}, {'accompanied': 'O'}, {'by': 'O'}, {'a': 'O'}, {'peripheral': 'O'}, {'imbalance': 'O'}, {'in': 'O'}, {'regulatory': 'O'}, {'(T(reg)': 'O'}, {')': 'O'}, {'and': 'O'}, {'inflammatory': 'O'}, {'Th17': 'O'}, {'effectors.': 'O'}]"
"PATIENTS AND Eleven consecutive patients with non-traumatic corneal perforations or deep corneal ulcers with descemetocele refractory to conventional treatments: herpetic or zoster keratitis (n = 4), Sjogrens syndrome (n = 2), rosacea (n = 1), hydrops (n = 1), mucous membrane pemphigoid (n = 1), bacterial keratitis (n = 1) and perforation after protontherapy for melanoma (n = 1).","[{'PATIENTS': 'O'}, {'AND': 'O'}, {'Eleven': 'O'}, {'consecutive': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'non-traumatic': 'O'}, {'corneal': 'B-Entity'}, {'perforations': 'I-Entity'}, {'or': 'O'}, {'deep': 'O'}, {'corneal': 'B-Entity'}, {'ulcers': 'I-Entity'}, {'with': 'O'}, {'descemetocele': 'I-Entity'}, {'refractory': 'O'}, {'to': 'O'}, {'conventional': 'O'}, {'treatments:': 'O'}, {'herpetic': 'B-Entity'}, {'or': 'I-Entity'}, {'zoster': 'I-Entity'}, {'keratitis': 'I-Entity'}, {'(n': 'O'}, {'=': 'O'}, {'4),': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(n': 'O'}, {'=': 'O'}]"
"Compared to patients diagnosed with SSc alone, systemic sclerosis patients diagnosed with SS had lower pulmonary hypertension and less diffuse lung involvement.","[{'Compared': 'O'}, {'to': 'O'}, {'patients': 'O'}, {'diagnosed': 'O'}, {'with': 'O'}, {'SSc': 'I-Entity'}, {'alone,': 'O'}, {'systemic': 'B-Entity'}, {'sclerosis': 'I-Entity'}, {'patients': 'O'}, {'diagnosed': 'O'}, {'with': 'O'}, {'SS': 'I-Entity'}, {'had': 'O'}, {'lower': 'O'}, {'pulmonary': 'B-Entity'}, {'hypertension': 'I-Entity'}, {'and': 'O'}, {'less': 'O'}, {'diffuse': 'O'}, {'lung': 'O'}, {'involvement.': 'O'}]"
"Liquid chromatography-mass spectrometry (LC-MS) was conducted on tear fluid and stimulated whole saliva, and proteomic biomarker profiles were generated.","[{'Liquid': 'O'}, {'chromatography-mass': 'O'}, {'spectrometry': 'O'}, {'(LC-MS)': 'O'}, {'was': 'O'}, {'conducted': 'O'}, {'on': 'O'}, {'tear': 'O'}, {'fluid': 'O'}, {'and': 'O'}, {'stimulated': 'O'}, {'whole': 'O'}, {'saliva,': 'O'}, {'and': 'O'}, {'proteomic': 'O'}, {'biomarker': 'O'}, {'profiles': 'O'}, {'were': 'O'}, {'generated.': 'O'}]"
"Because early diagnosis of the cause of neurological symptoms accompanying SS and SLE is difficult, it may be necessary to combine the two lines of treatment in the early stages.","[{'Because': 'O'}, {'early': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'the': 'O'}, {'cause': 'O'}, {'of': 'O'}, {'neurological': 'O'}, {'symptoms': 'O'}, {'accompanying': 'O'}, {'SS': 'I-Entity'}, {'and': 'O'}, {'SLE': 'I-Entity'}, {'is': 'O'}, {'difficult,': 'O'}, {'it': 'O'}, {'may': 'O'}, {'be': 'O'}, {'necessary': 'O'}, {'to': 'O'}, {'combine': 'O'}, {'the': 'O'}, {'two': 'O'}, {'lines': 'O'}, {'of': 'O'}, {'treatment': 'O'}, {'in': 'O'}, {'the': 'O'}, {'early': 'O'}, {'stages.': 'O'}]"
Data from the MLSP revealed disparities among Manhattan residents in primary SS incidence and prevalence by sex and differences in primary SS incidence by race/ethnicity among women.,"[{'Data': 'O'}, {'from': 'O'}, {'the': 'O'}, {'MLSP': 'O'}, {'revealed': 'O'}, {'disparities': 'O'}, {'among': 'O'}, {'Manhattan': 'O'}, {'residents': 'O'}, {'in': 'O'}, {'primary': 'O'}, {'SS': 'I-Entity'}, {'incidence': 'O'}, {'and': 'O'}, {'prevalence': 'O'}, {'by': 'O'}, {'sex': 'O'}, {'and': 'O'}, {'differences': 'O'}, {'in': 'O'}, {'primary': 'O'}, {'SS': 'I-Entity'}, {'incidence': 'O'}, {'by': 'O'}, {'race/ethnicity': 'O'}, {'among': 'O'}, {'women.': 'O'}]"
"In 25-92% of patients affected by Sjogrens syndrome, neurological symptoms may precede the sicca syndrome.","[{'In': 'O'}, {'25-92%': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'affected': 'O'}, {'by': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome,': 'I-Entity'}, {'neurological': 'O'}, {'symptoms': 'O'}, {'may': 'O'}, {'precede': 'O'}, {'the': 'O'}, {'sicca': 'B-Entity'}, {'syndrome.': 'I-Entity'}]"
The overall prevalence of sicca symptoms (dry eyes or dry mouth) was 12.4%.,"[{'The': 'O'}, {'overall': 'O'}, {'prevalence': 'O'}, {'of': 'O'}, {'sicca': 'I-Entity'}, {'symptoms': 'O'}, {'(dry': 'O'}, {'eyes': 'I-Entity'}, {'or': 'O'}, {'dry': 'B-Entity'}, {'mouth)': 'I-Entity'}, {'was': 'O'}, {'12.4%.': 'O'}]"
"HTLV-1 infected subjects were significantly more likely than controls to report complaints of hand and foot numbness (OR=5.3; 95% CI: 1.8-15.3; p=0.002 and OR=4.0; 95% CI: 1.3-12; p=0.013 respectively), difficulty running (OR=4.0; 95% CI: 1.1-14.2; p=0.032), nocturia (OR=5.0; 95% CI: 1.1-22.8; p=0.038), arthralgia (OR=3.3; 95% CI: 1.4-7.7; p=0.006), and photophobia (OR=3.3; 95% CI: 1.4-7.7; p=0.006).","[{'HTLV-1': 'B-Entity'}, {'infected': 'I-Entity'}, {'subjects': 'O'}, {'were': 'O'}, {'significantly': 'O'}, {'more': 'O'}, {'likely': 'O'}, {'than': 'O'}, {'controls': 'O'}, {'to': 'O'}, {'report': 'O'}, {'complaints': 'O'}, {'of': 'O'}, {'hand': 'B-Entity'}, {'and': 'I-Entity'}, {'foot': 'I-Entity'}, {'numbness': 'I-Entity'}, {'(OR=5.3;': 'O'}, {'95%': 'O'}, {'CI:': 'O'}, {'1.8-15.3;': 'O'}, {'p=0.002': 'O'}, {'and': 'O'}, {'OR=4.0;': 'O'}, {'95%': 'O'}, {'CI:': 'O'}, {'1.3-12;': 'O'}]"
Two had either persistent cholestasis or early acute rejection.,"[{'Two': 'O'}, {'had': 'O'}, {'either': 'O'}, {'persistent': 'O'}, {'cholestasis': 'I-Entity'}, {'or': 'O'}, {'early': 'O'}, {'acute': 'O'}, {'rejection.': 'O'}]"
"After the operation, her symptoms improved and lacrimal perforation healed after the removal of the silicone tube.","[{'After': 'O'}, {'the': 'O'}, {'operation,': 'O'}, {'her': 'O'}, {'symptoms': 'O'}, {'improved': 'O'}, {'and': 'O'}, {'lacrimal': 'B-Entity'}, {'perforation': 'I-Entity'}, {'healed': 'O'}, {'after': 'O'}, {'the': 'O'}, {'removal': 'O'}, {'of': 'O'}, {'the': 'O'}, {'silicone': 'O'}, {'tube.': 'O'}]"
"After patient developed sicca syndrome with dry eyes and mouth in 2009, her rheumatoid factor titre was elevated (550 IU/mL), erythrocyte sedimentation rate, anti-Sjogrens syndrome-related antigen A (anti-Ro/SSA) and anti-SSB/La: anti-Sjogrens syndrome-related antigen B (anti-La/SSB) became positive.","[{'After': 'O'}, {'patient': 'O'}, {'developed': 'O'}, {'sicca': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'with': 'O'}, {'dry': 'B-Entity'}, {'eyes': 'I-Entity'}, {'and': 'I-Entity'}, {'mouth': 'I-Entity'}, {'in': 'O'}, {'2009,': 'O'}, {'her': 'O'}, {'rheumatoid': 'O'}, {'factor': 'O'}, {'titre': 'O'}, {'was': 'O'}, {'elevated': 'O'}, {'(550': 'O'}, {'IU/mL),': 'O'}, {'erythrocyte': 'O'}, {'sedimentation': 'O'}, {'rate,': 'O'}, {'anti-Sjogrens': 'O'}, {'syndrome-related': 'I-Entity'}, {'antigen': 'O'}, {'A': 'O'}, {'(anti-Ro/SSA)': 'O'}]"
"Although not yet licensed for this use, rituximab is currently used to treat severe, refractory systemic autoimmune diseases, with the most favourable results being observed in Sjogrens syndrome, inflammatory myopathies, systemic lupus erythematosus and cryoglobulinemia.Barcelona.","[{'Although': 'O'}, {'not': 'O'}, {'yet': 'O'}, {'licensed': 'O'}, {'for': 'O'}, {'this': 'O'}, {'use,': 'O'}, {'rituximab': 'I-Entity'}, {'is': 'O'}, {'currently': 'O'}, {'used': 'O'}, {'to': 'O'}, {'treat': 'O'}, {'severe,': 'O'}, {'refractory': 'O'}, {'systemic': 'B-Entity'}, {'autoimmune': 'I-Entity'}, {'diseases,': 'I-Entity'}, {'with': 'O'}, {'the': 'O'}, {'most': 'O'}, {'favourable': 'O'}, {'results': 'O'}, {'being': 'O'}, {'observed': 'O'}, {'in': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome,': 'I-Entity'}, {'inflammatory': 'B-Entity'}, {'myopathies,': 'I-Entity'}, {'systemic': 'B-Entity'}, {'lupus': 'I-Entity'}, {'erythematosus': 'I-Entity'}, {'and': 'O'}, {'cryoglobulinemia.Barcelona.': 'I-Entity'}]"
We were able to detect autoimmune sialadenitis such as Sjogrens syndrome and IgG4-related sialadenitis by ultrasonography in patients without obvious symptoms.,"[{'We': 'O'}, {'were': 'O'}, {'able': 'O'}, {'to': 'O'}, {'detect': 'O'}, {'autoimmune': 'B-Entity'}, {'sialadenitis': 'I-Entity'}, {'such': 'O'}, {'as': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'and': 'O'}, {'IgG4-related': 'O'}, {'sialadenitis': 'I-Entity'}, {'by': 'O'}, {'ultrasonography': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'without': 'O'}, {'obvious': 'O'}, {'symptoms.': 'O'}]"
"Tear supplementation and stabilization, control of inflammation of the lacrimal glands and ocular surface, and possible stimulation of tear production are treatment options that are used according to the character and severity of dry eye disease.","[{'Tear': 'O'}, {'supplementation': 'O'}, {'and': 'O'}, {'stabilization,': 'O'}, {'control': 'O'}, {'of': 'O'}, {'inflammation': 'I-Entity'}, {'of': 'O'}, {'the': 'O'}, {'lacrimal': 'O'}, {'glands': 'O'}, {'and': 'O'}, {'ocular': 'O'}, {'surface,': 'O'}, {'and': 'O'}, {'possible': 'O'}, {'stimulation': 'O'}, {'of': 'O'}, {'tear': 'O'}, {'production': 'O'}, {'are': 'O'}, {'treatment': 'O'}, {'options': 'O'}, {'that': 'O'}, {'are': 'O'}, {'used': 'O'}, {'according': 'O'}, {'to': 'O'}, {'the': 'O'}, {'character': 'O'}, {'and': 'O'}, {'severity': 'O'}, {'of': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'disease.': 'I-Entity'}]"
"Septal part of the mitral annulus PW TDE showed that systolic myocardial wave (Sm), early diastolic myocardial wave (Em), late diastolic myocardial wave (Am) and Em/Am ratios are significantly lower, and myocardial isovolumetric relaxation time (IVRTm) and MPI values are significantly higher in patients with SS.","[{'Septal': 'O'}, {'part': 'O'}, {'of': 'O'}, {'the': 'O'}, {'mitral': 'O'}, {'annulus': 'O'}, {'PW': 'O'}, {'TDE': 'O'}, {'showed': 'O'}, {'that': 'O'}, {'systolic': 'O'}, {'myocardial': 'O'}, {'wave': 'O'}, {'(Sm),': 'O'}, {'early': 'O'}, {'diastolic': 'O'}, {'myocardial': 'O'}, {'wave': 'O'}, {'(Em),': 'O'}, {'late': 'O'}, {'diastolic': 'O'}, {'myocardial': 'O'}, {'wave': 'O'}, {'(Am)': 'O'}, {'and': 'O'}, {'Em/Am': 'O'}, {'ratios': 'O'}, {'are': 'O'}, {'significantly': 'O'}]"
The aim of this study is to determine the safety of antimalarial medications used for rheumatological conditions and the incidence of retinopathy.,"[{'The': 'O'}, {'aim': 'O'}, {'of': 'O'}, {'this': 'O'}, {'study': 'O'}, {'is': 'O'}, {'to': 'O'}, {'determine': 'O'}, {'the': 'O'}, {'safety': 'O'}, {'of': 'O'}, {'antimalarial': 'O'}, {'medications': 'O'}, {'used': 'O'}, {'for': 'O'}, {'rheumatological': 'B-Entity'}, {'conditions': 'I-Entity'}, {'and': 'O'}, {'the': 'O'}, {'incidence': 'O'}, {'of': 'O'}, {'retinopathy.': 'I-Entity'}]"
"An early diagnosis and the adoption of suitable therapeutic measures are necessary to prevent sight-threatening consequences, especially in patients with juvenile SLE.","[{'An': 'O'}, {'early': 'O'}, {'diagnosis': 'O'}, {'and': 'O'}, {'the': 'O'}, {'adoption': 'O'}, {'of': 'O'}, {'suitable': 'O'}, {'therapeutic': 'O'}, {'measures': 'O'}, {'are': 'O'}, {'necessary': 'O'}, {'to': 'O'}, {'prevent': 'O'}, {'sight-threatening': 'O'}, {'consequences,': 'O'}, {'especially': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'juvenile': 'O'}, {'SLE.': 'I-Entity'}]"
"A total of 1,584 patients were randomized in the EMBODY 1 and EMBODY 2 trials; 113 patients were anti-SSA positive and had a diagnosis of associated SS, and 1,375 patients (86.8%) had no diagnosis of associated SS (918 patients were randomized to receive epratuzumab and 457 to receive placebo).","[{'A': 'O'}, {'total': 'O'}, {'of': 'O'}, {'1,584': 'O'}, {'patients': 'O'}, {'were': 'O'}, {'randomized': 'O'}, {'in': 'O'}, {'the': 'O'}, {'EMBODY': 'O'}, {'1': 'O'}, {'and': 'O'}, {'EMBODY': 'O'}, {'2': 'O'}, {'trials;': 'O'}, {'113': 'O'}, {'patients': 'O'}, {'were': 'O'}, {'anti-SSA': 'O'}, {'positive': 'O'}, {'and': 'O'}, {'had': 'O'}, {'a': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'associated': 'O'}, {'SS,': 'I-Entity'}, {'and': 'O'}, {'1,375': 'O'}, {'patients': 'O'}, {'(86.8%)': 'O'}, {'had': 'O'}, {'no': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'associated': 'O'}, {'SS': 'I-Entity'}, {'(918': 'O'}]"
"Based on MRI findings, the diagnosis was SSM relapse.","[{'Based': 'O'}, {'on': 'O'}, {'MRI': 'O'}, {'findings,': 'O'}, {'the': 'O'}, {'diagnosis': 'O'}, {'was': 'O'}, {'SSM': 'I-Entity'}, {'relapse.': 'O'}]"
"We report a case of a 66-year-old woman presenting with nail changes, parchment-like hand changes, progressive alopecia and sicca syndrome.","[{'We': 'O'}, {'report': 'O'}, {'a': 'O'}, {'case': 'O'}, {'of': 'O'}, {'a': 'O'}, {'66-year-old': 'O'}, {'woman': 'O'}, {'presenting': 'O'}, {'with': 'O'}, {'nail': 'B-Entity'}, {'changes,': 'O'}, {'parchment-like': 'O'}, {'hand': 'O'}, {'changes,': 'O'}, {'progressive': 'O'}, {'alopecia': 'I-Entity'}, {'and': 'O'}, {'sicca': 'B-Entity'}, {'syndrome.': 'I-Entity'}]"
The aim of this study was to assess changes in salivary electrolyte flow and composition and the presence of anti-Ro/SSA and anti-La/SSB serum and saliva antibodies and their implications for the non-invasive diagnosis of SS.,"[{'The': 'O'}, {'aim': 'O'}, {'of': 'O'}, {'this': 'O'}, {'study': 'O'}, {'was': 'O'}, {'to': 'O'}, {'assess': 'O'}, {'changes': 'O'}, {'in': 'O'}, {'salivary': 'O'}, {'electrolyte': 'O'}, {'flow': 'O'}, {'and': 'O'}, {'composition': 'O'}, {'and': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'anti-Ro/SSA': 'O'}, {'and': 'O'}, {'anti-La/SSB': 'O'}, {'serum': 'O'}, {'and': 'O'}, {'saliva': 'O'}, {'antibodies': 'O'}, {'and': 'O'}, {'their': 'O'}, {'implications': 'O'}, {'for': 'O'}, {'the': 'O'}, {'non-invasive': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'SS.': 'I-Entity'}]"
"Compared to controls, alcohol consumption was inversely associated with NHL, DES, and SS (odds ratio (OR) = 0.47, 95% confidence interval (CI): 0.31-0.71; OR = 0.54, 95% CI: 0.33-0.88; and OR = 0.26, 95% CI: 0.14-0.49, respectively), while a previous history of infection requiring hospitalization was positively associated with all three conditions: NHL (OR = 1.92; 95% CI: 1.23-2.99), DES (OR = 3.29; 95% CI: 1.97-5.47), and SS (OR = 4.74; 95% CI: 2.66-8.44).","[{'Compared': 'O'}, {'to': 'O'}, {'controls,': 'O'}, {'alcohol': 'I-Entity'}, {'consumption': 'O'}, {'was': 'O'}, {'inversely': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'NHL,': 'I-Entity'}, {'DES,': 'I-Entity'}, {'and': 'O'}, {'SS': 'I-Entity'}, {'(odds': 'O'}, {'ratio': 'O'}, {'(OR)': 'O'}, {'=': 'O'}, {'0.47,': 'O'}, {'95%': 'O'}, {'confidence': 'O'}, {'interval': 'O'}, {'(CI):': 'O'}, {'0.31-0.71;': 'O'}, {'OR': 'O'}, {'=': 'O'}, {'0.54,': 'O'}, {'95%': 'O'}, {'CI:': 'O'}, {'0.33-0.88;': 'O'}]"
"Subjective symptoms reported after 1-week and 1-month follow-up were complaints of burning and pricking sensation, light sensitivity and pain.","[{'Subjective': 'O'}, {'symptoms': 'O'}, {'reported': 'O'}, {'after': 'O'}, {'1-week': 'O'}, {'and': 'O'}, {'1-month': 'O'}, {'follow-up': 'O'}, {'were': 'O'}, {'complaints': 'O'}, {'of': 'O'}, {'burning': 'B-Entity'}, {'and': 'O'}, {'pricking': 'I-Entity'}, {'sensation,': 'I-Entity'}, {'light': 'O'}, {'sensitivity': 'I-Entity'}, {'and': 'O'}, {'pain.': 'I-Entity'}]"
It is a consequence of chronic metabolic acidosis and is associated with distal renal tubular acidosis.,"[{'It': 'O'}, {'is': 'O'}, {'a': 'O'}, {'consequence': 'O'}, {'of': 'O'}, {'chronic': 'O'}, {'metabolic': 'B-Entity'}, {'acidosis': 'I-Entity'}, {'and': 'O'}, {'is': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'distal': 'O'}, {'renal': 'O'}, {'tubular': 'O'}, {'acidosis.': 'I-Entity'}]"
"Here, we reported a case of coexisting sarcoidosis and Sjogrens syndrome, complicated with severe hypercalcemia and renal failure, in addition to a literature review.","[{'Here,': 'O'}, {'we': 'O'}, {'reported': 'O'}, {'a': 'O'}, {'case': 'O'}, {'of': 'O'}, {'coexisting': 'O'}, {'sarcoidosis': 'I-Entity'}, {'and': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome,': 'I-Entity'}, {'complicated': 'O'}, {'with': 'O'}, {'severe': 'O'}, {'hypercalcemia': 'I-Entity'}, {'and': 'O'}, {'renal': 'B-Entity'}, {'failure,': 'I-Entity'}, {'in': 'O'}, {'addition': 'O'}, {'to': 'O'}, {'a': 'O'}, {'literature': 'O'}, {'review.': 'O'}]"
"They are manifested by defects in the urine concentration and hydroelectrolyte alterations, mainly distal tubular acidosis and exceptionally proximal tubular acidosis.","[{'They': 'O'}, {'are': 'O'}, {'manifested': 'O'}, {'by': 'O'}, {'defects': 'O'}, {'in': 'O'}, {'the': 'O'}, {'urine': 'O'}, {'concentration': 'O'}, {'and': 'O'}, {'hydroelectrolyte': 'O'}, {'alterations,': 'O'}, {'mainly': 'O'}, {'distal': 'O'}, {'tubular': 'O'}, {'acidosis': 'I-Entity'}, {'and': 'O'}, {'exceptionally': 'O'}, {'proximal': 'O'}, {'tubular': 'O'}, {'acidosis.': 'I-Entity'}]"
Patients with primary SS (pSS) are frequently suffering from multiple enduring disorders that raise the risk of work disability and require treatment by various health-care specialists.,"[{'Patients': 'O'}, {'with': 'O'}, {'primary': 'B-Entity'}, {'SS': 'I-Entity'}, {'(pSS)': 'O'}, {'are': 'O'}, {'frequently': 'O'}, {'suffering': 'O'}, {'from': 'O'}, {'multiple': 'O'}, {'enduring': 'O'}, {'disorders': 'I-Entity'}, {'that': 'O'}, {'raise': 'O'}, {'the': 'O'}, {'risk': 'O'}, {'of': 'O'}, {'work': 'B-Entity'}, {'disability': 'I-Entity'}, {'and': 'O'}, {'require': 'O'}, {'treatment': 'O'}, {'by': 'O'}, {'various': 'O'}, {'health-care': 'O'}, {'specialists.': 'O'}]"
The aim of this study was to evaluate neurological manifestations of primary Sjogrens syndrome (pSS) and investigate the etiology and pathogenesis of peripheral and central nervous complications in pSS.,"[{'The': 'O'}, {'aim': 'O'}, {'of': 'O'}, {'this': 'O'}, {'study': 'O'}, {'was': 'O'}, {'to': 'O'}, {'evaluate': 'O'}, {'neurological': 'O'}, {'manifestations': 'O'}, {'of': 'O'}, {'primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS)': 'O'}, {'and': 'O'}, {'investigate': 'O'}, {'the': 'O'}, {'etiology': 'O'}, {'and': 'O'}, {'pathogenesis': 'O'}, {'of': 'O'}, {'peripheral': 'B-Entity'}, {'and': 'I-Entity'}, {'central': 'B-Entity'}, {'nervous': 'I-Entity'}, {'complications': 'I-Entity'}, {'in': 'O'}, {'pSS.': 'I-Entity'}]"
The renal histologic score of mCRP in TINU syndrome was significantly higher than that in disease controls (P < 0.05).,"[{'The': 'O'}, {'renal': 'O'}, {'histologic': 'O'}, {'score': 'O'}, {'of': 'O'}, {'mCRP': 'O'}, {'in': 'O'}, {'TINU': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'was': 'O'}, {'significantly': 'O'}, {'higher': 'O'}, {'than': 'O'}, {'that': 'O'}, {'in': 'O'}, {'disease': 'O'}, {'controls': 'O'}, {'(P': 'O'}, {'<': 'O'}, {'0.05).': 'O'}]"
Connective tissue disorders commonly involve multiple organ systems including the skin and eye.,"[{'Connective': 'B-Entity'}, {'tissue': 'I-Entity'}, {'disorders': 'I-Entity'}, {'commonly': 'O'}, {'involve': 'O'}, {'multiple': 'O'}, {'organ': 'O'}, {'systems': 'O'}, {'including': 'O'}, {'the': 'O'}, {'skin': 'O'}, {'and': 'O'}, {'eye.': 'O'}]"
"Primary Sjogrens syndrome (pSS) primarily involves exocrine glands, and renal tubular acidosis (RTA) is seen in one-third of the cases.","[{'Primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS)': 'O'}, {'primarily': 'O'}, {'involves': 'O'}, {'exocrine': 'O'}, {'glands,': 'O'}, {'and': 'O'}, {'renal': 'B-Entity'}, {'tubular': 'I-Entity'}, {'acidosis': 'I-Entity'}, {'(RTA)': 'O'}, {'is': 'O'}, {'seen': 'O'}, {'in': 'O'}, {'one-third': 'O'}, {'of': 'O'}, {'the': 'O'}, {'cases.': 'O'}]"
She was diagnosed with Sjogrens syndrome (SS) associated with renal tubular acidosis.,"[{'She': 'O'}, {'was': 'O'}, {'diagnosed': 'O'}, {'with': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'renal': 'B-Entity'}, {'tubular': 'I-Entity'}, {'acidosis.': 'I-Entity'}]"
The average fluorescein and Rose Bengal scores improved statistically after 7 days of treatment and even more after 90 days.,"[{'The': 'O'}, {'average': 'O'}, {'fluorescein': 'I-Entity'}, {'and': 'O'}, {'Rose': 'I-Entity'}, {'Bengal': 'O'}, {'scores': 'O'}, {'improved': 'O'}, {'statistically': 'O'}, {'after': 'O'}, {'7': 'O'}, {'days': 'O'}, {'of': 'O'}, {'treatment': 'O'}, {'and': 'O'}, {'even': 'O'}, {'more': 'O'}, {'after': 'O'}, {'90': 'O'}, {'days.': 'O'}]"
The complete block can occur as an isolated defect or be associated with structural anomalies of the fetal heart.,"[{'The': 'O'}, {'complete': 'O'}, {'block': 'I-Entity'}, {'can': 'O'}, {'occur': 'O'}, {'as': 'O'}, {'an': 'O'}, {'isolated': 'O'}, {'defect': 'O'}, {'or': 'O'}, {'be': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'structural': 'B-Entity'}, {'anomalies': 'I-Entity'}, {'of': 'I-Entity'}, {'the': 'I-Entity'}, {'fetal': 'O'}, {'heart.': 'I-Entity'}]"
"In this 224 pSS cohort (213 females and 11 males), the male/female ratio was 1:19.4, the mean age of onset was (53.5¬¨¬±11.7) years, and median duration was 9.4 years (ranging from 0.2 to 40.0 years).The manifestations showed that up to 33% of the patients (74/224) had leukopenia, 25% (56/224) polyarthralgia, 16.5% (37/224) raynaud phenomenon, 15.6% (35/224) hepatic injury, 12.1% (27/224) pulmonary interstitial fibrosis, 11.6% (26/224) purpuras on lower extremities, 8.0% (18/224) hemogram abnormal, 5.8% (13/224) thrombopenia, and 3.6% (8/224) renal tubule acidosis.","[{'In': 'O'}, {'this': 'O'}, {'224': 'O'}, {'pSS': 'I-Entity'}, {'cohort': 'O'}, {'(213': 'O'}, {'females': 'O'}, {'and': 'O'}, {'11': 'O'}, {'males),': 'O'}, {'the': 'O'}, {'male/female': 'O'}, {'ratio': 'O'}, {'was': 'O'}, {'1:19.4,': 'O'}, {'the': 'O'}, {'mean': 'O'}, {'age': 'O'}, {'of': 'O'}, {'onset': 'O'}, {'was': 'O'}, {'(53.5¬¨¬±11.7)': 'O'}, {'years,': 'O'}, {'and': 'O'}, {'median': 'O'}, {'duration': 'O'}, {'was': 'O'}, {'9.4': 'O'}, {'years': 'O'}, {'(ranging': 'O'}]"
"On the contrary, in the UV the cerebral uptake of the tracer significantly improved from the twenty-fourth month (18/22 patients).","[{'On': 'O'}, {'the': 'O'}, {'contrary,': 'O'}, {'in': 'O'}, {'the': 'O'}, {'UV': 'O'}, {'the': 'O'}, {'cerebral': 'O'}, {'uptake': 'O'}, {'of': 'O'}, {'the': 'O'}, {'tracer': 'O'}, {'significantly': 'O'}, {'improved': 'O'}, {'from': 'O'}, {'the': 'O'}, {'twenty-fourth': 'O'}, {'month': 'O'}, {'(18/22': 'O'}, {'patients).': 'O'}]"
"All patients underwent to a wide neurological, neuropsychological, psychiatric, neuroradiological and ultrasonographic evaluation.","[{'All': 'O'}, {'patients': 'O'}, {'underwent': 'O'}, {'to': 'O'}, {'a': 'O'}, {'wide': 'O'}, {'neurological,': 'O'}, {'neuropsychological,': 'O'}, {'psychiatric,': 'I-Entity'}, {'neuroradiological': 'O'}, {'and': 'O'}, {'ultrasonographic': 'O'}, {'evaluation.': 'O'}]"
